22-06-2020 14:50:53;q6iKHSovGv9r87Rf;269
22-06-2020 14:51:03;nuZdXYIEJZAogvQZ;543
22-06-2020 14:51:08;3LuX8kVRS5Vj1zeJ;412
22-06-2020 14:51:18;MYqIuybNeGTqdDgA;843
22-06-2020 15:05:19;vtP5CyHnR3XYo3pf;467
22-06-2020 15:06:19;MYqIuybNeGTqdDgA;933
22-06-2020 15:06:49;BLoQaYHYfXp6xAUf;391
23-06-2020 18:30:52;3LuX8kVRS5Vj1zeJ;527885
23-06-2020 18:41:25;q6iKHSovGv9r87Rf;1387583
23-06-2020 18:42:24;AzONNMIWYOXRZjE0;500524
23-06-2020 19:18:39;q6iKHSovGv9r87Rf;636544
23-06-2020 19:18:48;cV4ixrkYg3YbmCKH;527795
